trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Make You Mine - Acoustic,PUBLIC,209093,indie rockism,0.721,0.389,9.0,-8.558,1.0,0.0279,0.755,0.0,0.136,0.465,98.003,audio_features,65Ki57yTO2fXdtKPOaS15n,spotify:track:65Ki57yTO2fXdtKPOaS15n,https://api.spotify.com/v1/tracks/65Ki57yTO2fXdtKPOaS15n,https://api.spotify.com/v1/audio-analysis/65Ki57yTO2fXdtKPOaS15n,209093.0,4.0
Makes No Sense,Kerala,350306,,0.393,0.654,2.0,-6.489,1.0,0.0388,0.23,0.0,0.0614,0.176,85.214,audio_features,0VT5Wi1AVHQQAvwaJrQAsu,spotify:track:0VT5Wi1AVHQQAvwaJrQAsu,https://api.spotify.com/v1/tracks/0VT5Wi1AVHQQAvwaJrQAsu,https://api.spotify.com/v1/audio-analysis/0VT5Wi1AVHQQAvwaJrQAsu,175176.0,4.0
Makhna,Tanishk Bagchi,42440,,,,,,,,,,,,,,,,,,,
Maleyali Jotheyali,Sonu Nigam,23693,filmi,0.688,0.616,1.0,-7.602,0.0,0.0274,0.38,1.18e-06,0.364,0.68,106.995,audio_features,0BTaeWLnEIVTBHywLH5iR5,spotify:track:0BTaeWLnEIVTBHywLH5iR5,https://api.spotify.com/v1/tracks/0BTaeWLnEIVTBHywLH5iR5,https://api.spotify.com/v1/audio-analysis/0BTaeWLnEIVTBHywLH5iR5,264098.0,4.0
Malibu Nights,LANY,2864603,la pop,0.559,0.422,11.0,-11.89,1.0,0.195,0.701,1.99e-06,0.0853,0.191,74.002,audio_features,0Eqg0CQ7bK3RQIMPw1A7pl,spotify:track:0Eqg0CQ7bK3RQIMPw1A7pl,https://api.spotify.com/v1/tracks/0Eqg0CQ7bK3RQIMPw1A7pl,https://api.spotify.com/v1/audio-analysis/0Eqg0CQ7bK3RQIMPw1A7pl,286928.0,4.0
Malleus Maleficarum,Hans Zimmer,139374,german soundtrack,0.104,0.373,9.0,-16.347,0.0,0.0555,0.79,0.984,0.111,0.0331,88.012,audio_features,41MuKQAMtvu4bCarwM9Sk2,spotify:track:41MuKQAMtvu4bCarwM9Sk2,https://api.spotify.com/v1/tracks/41MuKQAMtvu4bCarwM9Sk2,https://api.spotify.com/v1/audio-analysis/41MuKQAMtvu4bCarwM9Sk2,139373.0,3.0
Mama,Jonas Blue,1543274,pop,0.738,0.794,11.0,-4.118,0.0,0.0416,0.101,0.0,0.0533,0.566,104.014,audio_features,7jEyX4bqaCSdMN4D4JNnVj,spotify:track:7jEyX4bqaCSdMN4D4JNnVj,https://api.spotify.com/v1/tracks/7jEyX4bqaCSdMN4D4JNnVj,https://api.spotify.com/v1/audio-analysis/7jEyX4bqaCSdMN4D4JNnVj,184134.0,4.0
Mama (feat. Ellie Goulding),Clean Bandit,69604,pop,0.737,0.714,1.0,-6.138,0.0,0.0367,0.225,3.79e-06,0.267,0.608,102.046,audio_features,3WDIhWoRWVcaHdRwMEHkkS,spotify:track:3WDIhWoRWVcaHdRwMEHkkS,https://api.spotify.com/v1/tracks/3WDIhWoRWVcaHdRwMEHkkS,https://api.spotify.com/v1/audio-analysis/3WDIhWoRWVcaHdRwMEHkkS,189973.0,4.0
Mama - Syn Cole Remix,Jonas Blue,179887,pop,0.787,0.796,11.0,-3.551,0.0,0.0429,0.0286,0.0,0.0909,0.634,126.032,audio_features,3NFvv5bC6HWtxUftIBm8Qd,spotify:track:3NFvv5bC6HWtxUftIBm8Qd,https://api.spotify.com/v1/tracks/3NFvv5bC6HWtxUftIBm8Qd,https://api.spotify.com/v1/audio-analysis/3NFvv5bC6HWtxUftIBm8Qd,179888.0,4.0
Man in the Box,Alice In Chains,457618,alternative metal,0.355,0.791,8.0,-7.565,1.0,0.0453,0.00045,0.0,0.0969,0.758,106.392,audio_features,6gZVQvQZOFpzIy3HblJ20F,spotify:track:6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/tracks/6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/audio-analysis/6gZVQvQZOFpzIy3HblJ20F,285200.0,4.0
Man of the World (Naruto),Kato,159507,anime lo-fi,0.456,0.469,2.0,-7.838,0.0,0.0339,0.143,0.936,0.212,0.106,120.045,audio_features,7qv5uwCfPLt18OcGQSHmi1,spotify:track:7qv5uwCfPLt18OcGQSHmi1,https://api.spotify.com/v1/tracks/7qv5uwCfPLt18OcGQSHmi1,https://api.spotify.com/v1/audio-analysis/7qv5uwCfPLt18OcGQSHmi1,106485.0,4.0
Man of the World (Piano),Kato,61369,anime lo-fi,0.58,0.00283,2.0,-28.277,0.0,0.054,0.994,0.963,0.103,0.262,66.586,audio_features,2i41GgmdOzV88a3pmE6Yze,spotify:track:2i41GgmdOzV88a3pmE6Yze,https://api.spotify.com/v1/tracks/2i41GgmdOzV88a3pmE6Yze,https://api.spotify.com/v1/audio-analysis/2i41GgmdOzV88a3pmE6Yze,61482.0,3.0
Maniac,Conan Gray,2252978,bedroom pop,0.628,0.639,8.0,-5.46,1.0,0.0435,0.00162,0.0,0.354,0.493,108.045,audio_features,6KfoDhO4XUWSbnyKjNp9c4,spotify:track:6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/tracks/6KfoDhO4XUWSbnyKjNp9c4,https://api.spotify.com/v1/audio-analysis/6KfoDhO4XUWSbnyKjNp9c4,185773.0,4.0
Maniac,Michael Sembello,27712025,hi-nrg,0.617,0.533,3.0,-11.516,0.0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,audio_features,0QKfiqpEU4h9ycPSzIFwYe,spotify:track:0QKfiqpEU4h9ycPSzIFwYe,https://api.spotify.com/v1/tracks/0QKfiqpEU4h9ycPSzIFwYe,https://api.spotify.com/v1/audio-analysis/0QKfiqpEU4h9ycPSzIFwYe,244707.0,4.0
Maniac - 80s Flashback Dance Fitness Mix,Michael Sembello,291931,,,,,,,,,,,,,,,,,,,
Manjha,Vishal Mishra,175253,desi pop,0.524,0.515,11.0,-7.478,0.0,0.0427,0.674,0.0,0.104,0.368,169.882,audio_features,0UZLaEOSIc5kg0cc7eszqC,spotify:track:0UZLaEOSIc5kg0cc7eszqC,https://api.spotify.com/v1/tracks/0UZLaEOSIc5kg0cc7eszqC,https://api.spotify.com/v1/audio-analysis/0UZLaEOSIc5kg0cc7eszqC,191647.0,4.0
Mansard Roof,Vampire Weekend,167065,baroque pop,0.522,0.699,5.0,-4.25,1.0,0.145,0.341,0.000181,0.219,0.765,165.245,audio_features,30CU4qvNUUtd8GN4zDV5Oz,spotify:track:30CU4qvNUUtd8GN4zDV5Oz,https://api.spotify.com/v1/tracks/30CU4qvNUUtd8GN4zDV5Oz,https://api.spotify.com/v1/audio-analysis/30CU4qvNUUtd8GN4zDV5Oz,127667.0,4.0
Maple Syrup,The Backseat Lovers,806730,pov: indie,0.543,0.526,2.0,-9.703,1.0,0.0582,0.0447,0.0533,0.0778,0.384,153.0,audio_features,4MXE6VCvTsQitHWrAxj7Kg,spotify:track:4MXE6VCvTsQitHWrAxj7Kg,https://api.spotify.com/v1/tracks/4MXE6VCvTsQitHWrAxj7Kg,https://api.spotify.com/v1/audio-analysis/4MXE6VCvTsQitHWrAxj7Kg,243529.0,3.0
Maps,Maroon 5,189960,pop,0.742,0.713,1.0,-5.522,0.0,0.0303,0.0205,0.0,0.059,0.879,120.032,audio_features,4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,https://api.spotify.com/v1/audio-analysis/4gbVRS8gloEluzf0GzDOFc,189960.0,4.0
Marcel,Her's,216781,indie pop,0.625,0.645,9.0,-5.959,1.0,0.0278,0.54,0.0776,0.347,0.685,106.996,audio_features,5u9cuDcYdOpSRB7fAYXXdp,spotify:track:5u9cuDcYdOpSRB7fAYXXdp,https://api.spotify.com/v1/tracks/5u9cuDcYdOpSRB7fAYXXdp,https://api.spotify.com/v1/audio-analysis/5u9cuDcYdOpSRB7fAYXXdp,187572.0,4.0
March,Alexander Lewis,2496773,bass trap,0.345,0.923,1.0,-3.268,1.0,0.0828,0.0393,0.0137,0.893,0.227,146.001,audio_features,6kcQehLVz8jUdRBmFH1DpB,spotify:track:6kcQehLVz8jUdRBmFH1DpB,https://api.spotify.com/v1/tracks/6kcQehLVz8jUdRBmFH1DpB,https://api.spotify.com/v1/audio-analysis/6kcQehLVz8jUdRBmFH1DpB,227671.0,4.0
Margarita,CloudNone,237954,,0.776,0.709,2.0,-7.391,0.0,0.145,0.415,0.288,0.115,0.121,126.043,audio_features,4A2BNmLluHiLsLQA0j9ngs,spotify:track:4A2BNmLluHiLsLQA0j9ngs,https://api.spotify.com/v1/tracks/4A2BNmLluHiLsLQA0j9ngs,https://api.spotify.com/v1/audio-analysis/4A2BNmLluHiLsLQA0j9ngs,238095.0,4.0
Maria,Justin Bieber,62709,canadian pop,0.825,0.687,6.0,-6.794,0.0,0.0414,0.00997,1.32e-05,0.19,0.294,111.002,audio_features,7E1dQbOk1qcx9gEPUMBKsk,spotify:track:7E1dQbOk1qcx9gEPUMBKsk,https://api.spotify.com/v1/tracks/7E1dQbOk1qcx9gEPUMBKsk,https://api.spotify.com/v1/audio-analysis/7E1dQbOk1qcx9gEPUMBKsk,248293.0,4.0
Mariposa,Peach Tree Rascals,2092831,pov: indie,0.676,0.525,9.0,-5.88,1.0,0.028,0.617,0.0,0.356,0.421,112.011,audio_features,4ja2gzrNh9VNigzoXfmbwD,spotify:track:4ja2gzrNh9VNigzoXfmbwD,https://api.spotify.com/v1/tracks/4ja2gzrNh9VNigzoXfmbwD,https://api.spotify.com/v1/audio-analysis/4ja2gzrNh9VNigzoXfmbwD,210000.0,4.0
Marlboro Nights,Lonely God,81273,modern indie pop,0.466,0.823,2.0,-6.635,1.0,0.311,0.00237,0.000321,0.332,0.782,175.797,audio_features,755inykyaG4w22GWAsA3MX,spotify:track:755inykyaG4w22GWAsA3MX,https://api.spotify.com/v1/tracks/755inykyaG4w22GWAsA3MX,https://api.spotify.com/v1/audio-analysis/755inykyaG4w22GWAsA3MX,68523.0,4.0
Married in a Gold Rush (feat. Danielle Haim),Vampire Weekend,222373,baroque pop,0.733,0.439,9.0,-8.109,1.0,0.0942,0.829,0.000204,0.139,0.686,104.887,audio_features,3hSoQunmNwmgjt6RIKuUsJ,spotify:track:3hSoQunmNwmgjt6RIKuUsJ,https://api.spotify.com/v1/tracks/3hSoQunmNwmgjt6RIKuUsJ,https://api.spotify.com/v1/audio-analysis/3hSoQunmNwmgjt6RIKuUsJ,222373.0,4.0
Marry Me,Thomas Rhett,71200,contemporary country,0.333,0.412,3.0,-8.633,1.0,0.029,0.0977,0.0,0.113,0.474,85.028,audio_features,0OWZFobGSIW9GrSlQ9C5pc,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc,https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc,205453.0,4.0
Martini,The Presets,200429,alternative dance,0.817,0.673,1.0,-8.223,1.0,0.0819,0.00645,0.151,0.15,0.684,126.042,audio_features,1p535eXa7HErdKgPVOXPqC,spotify:track:1p535eXa7HErdKgPVOXPqC,https://api.spotify.com/v1/tracks/1p535eXa7HErdKgPVOXPqC,https://api.spotify.com/v1/audio-analysis/1p535eXa7HErdKgPVOXPqC,240080.0,4.0
Marvin Gaye (feat. Meghan Trainor),Charlie Puth,190075,pop,0.795,0.616,1.0,-5.281,0.0,0.06,0.417,0.0,0.349,0.815,110.015,audio_features,7rl1z4j7MurMDnn9rHh4M2,spotify:track:7rl1z4j7MurMDnn9rHh4M2,https://api.spotify.com/v1/tracks/7rl1z4j7MurMDnn9rHh4M2,https://api.spotify.com/v1/audio-analysis/7rl1z4j7MurMDnn9rHh4M2,190453.0,4.0
Mask Off,Future,2008548,atl hip hop,0.833,0.434,2.0,-8.795,1.0,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,204600.0,4.0
Massa,l'Outlander,175173,,,,,,,,,,,,,,,,,,,
Massacre,CREEPYMANE,100000,drift phonk,0.717,0.982,8.0,0.655,1.0,0.176,0.0268,0.274,0.327,0.801,120.021,audio_features,17PIQKvMfby1GmaB8PcM80,spotify:track:17PIQKvMfby1GmaB8PcM80,https://api.spotify.com/v1/tracks/17PIQKvMfby1GmaB8PcM80,https://api.spotify.com/v1/audio-analysis/17PIQKvMfby1GmaB8PcM80,100000.0,4.0
Mast Magan,Arijit Singh,4988,filmi,0.659,0.774,7.0,-7.014,1.0,0.0372,0.606,0.000333,0.185,0.883,82.995,audio_features,4wIWWEhbdgKAxhR68eE0Ye,spotify:track:4wIWWEhbdgKAxhR68eE0Ye,https://api.spotify.com/v1/tracks/4wIWWEhbdgKAxhR68eE0Ye,https://api.spotify.com/v1/audio-analysis/4wIWWEhbdgKAxhR68eE0Ye,280161.0,4.0
Mat Aazma Re,Pritam,251453,filmi,0.467,0.859,0.0,-2.946,0.0,0.0409,0.661,0.0,0.0522,0.673,89.842,audio_features,0mh4VutnDyBn1sqcp05MZD,spotify:track:0mh4VutnDyBn1sqcp05MZD,https://api.spotify.com/v1/tracks/0mh4VutnDyBn1sqcp05MZD,https://api.spotify.com/v1/audio-analysis/0mh4VutnDyBn1sqcp05MZD,251480.0,4.0
Match In The Rain,Alec Benjamin,477018,alt z,0.777,0.716,10.0,-7.342,0.0,0.256,0.734,8.3e-05,0.116,0.829,120.052,audio_features,08o7YsYkQXGjamCe9eDrrK,spotify:track:08o7YsYkQXGjamCe9eDrrK,https://api.spotify.com/v1/tracks/08o7YsYkQXGjamCe9eDrrK,https://api.spotify.com/v1/audio-analysis/08o7YsYkQXGjamCe9eDrrK,159007.0,4.0
Matter of Time (feat. Alex Maher),Vandelux,77297,,,,,,,,,,,,,,,,,,,
Maula Mere Maula,Roop Kumar Rathod,624513,filmi,0.548,0.737,0.0,-7.865,1.0,0.0386,0.458,0.00806,0.091,0.412,119.961,audio_features,5KNuHsIeFtD0oukst77hBi,spotify:track:5KNuHsIeFtD0oukst77hBi,https://api.spotify.com/v1/tracks/5KNuHsIeFtD0oukst77hBi,https://api.spotify.com/v1/audio-analysis/5KNuHsIeFtD0oukst77hBi,364330.0,4.0
Maybe My Soulmate Died,iamnotshane,2570565,singer-songwriter pop,0.612,0.488,0.0,-9.993,1.0,0.244,0.0753,0.00197,0.122,0.496,96.029,audio_features,5NBCTiyU4o57c3ClTFI3Wk,spotify:track:5NBCTiyU4o57c3ClTFI3Wk,https://api.spotify.com/v1/tracks/5NBCTiyU4o57c3ClTFI3Wk,https://api.spotify.com/v1/audio-analysis/5NBCTiyU4o57c3ClTFI3Wk,114375.0,4.0
Maybe i'm alone,Yaiko Kaori,704995,,0.506,0.322,6.0,-15.579,0.0,0.357,0.765,0.533,0.647,0.252,159.55,audio_features,3MWcUX999bO6D0AyDY64xL,spotify:track:3MWcUX999bO6D0AyDY64xL,https://api.spotify.com/v1/tracks/3MWcUX999bO6D0AyDY64xL,https://api.spotify.com/v1/audio-analysis/3MWcUX999bO6D0AyDY64xL,141000.0,4.0
Maybelline,Ella Isaacson,3520605,,0.671,0.584,0.0,-5.135,0.0,0.0325,0.0115,0.0,0.105,0.37,98.059,audio_features,6a7lyItfM0vEjKlNIMuvUJ,spotify:track:6a7lyItfM0vEjKlNIMuvUJ,https://api.spotify.com/v1/tracks/6a7lyItfM0vEjKlNIMuvUJ,https://api.spotify.com/v1/audio-analysis/6a7lyItfM0vEjKlNIMuvUJ,202188.0,4.0
Maybes - RAC Mix,Giraffage,51538,chillwave,0.569,0.791,6.0,-6.757,1.0,0.0355,0.143,0.655,0.109,0.298,139.78,audio_features,2QbTsEUF97LixvDbyKUdCj,spotify:track:2QbTsEUF97LixvDbyKUdCj,https://api.spotify.com/v1/tracks/2QbTsEUF97LixvDbyKUdCj,https://api.spotify.com/v1/audio-analysis/2QbTsEUF97LixvDbyKUdCj,234971.0,4.0
Me & My Friends,Munn,3552623,singer-songwriter pop,0.652,0.526,5.0,-11.804,0.0,0.0765,0.548,0.0,0.141,0.411,75.965,audio_features,3ZuODl7QqOQWVAOrLZJOsU,spotify:track:3ZuODl7QqOQWVAOrLZJOsU,https://api.spotify.com/v1/tracks/3ZuODl7QqOQWVAOrLZJOsU,https://api.spotify.com/v1/audio-analysis/3ZuODl7QqOQWVAOrLZJOsU,159474.0,4.0
Me And I,ABBA,70340,europop,0.659,0.781,4.0,-8.132,1.0,0.0274,0.183,0.0731,0.138,0.6,113.429,audio_features,4JzJihuvIlhaYqSUNNJGBl,spotify:track:4JzJihuvIlhaYqSUNNJGBl,https://api.spotify.com/v1/tracks/4JzJihuvIlhaYqSUNNJGBl,https://api.spotify.com/v1/audio-analysis/4JzJihuvIlhaYqSUNNJGBl,294387.0,4.0
Me And My Broken Heart,Rixton,4441792,pop,0.545,0.783,5.0,-4.261,0.0,0.0345,0.00489,0.0,0.132,0.551,174.084,audio_features,1oew3nFNY3vMacJAsvry0S,spotify:track:1oew3nFNY3vMacJAsvry0S,https://api.spotify.com/v1/tracks/1oew3nFNY3vMacJAsvry0S,https://api.spotify.com/v1/audio-analysis/1oew3nFNY3vMacJAsvry0S,193733.0,4.0
Me Myself & Adderall,Lost Kings,1270,pop dance,0.426,0.787,1.0,-4.95,1.0,0.141,0.0273,3.52e-06,0.0975,0.549,88.145,audio_features,7xaaqSE7fcAjE6iAl0REBW,spotify:track:7xaaqSE7fcAjE6iAl0REBW,https://api.spotify.com/v1/tracks/7xaaqSE7fcAjE6iAl0REBW,https://api.spotify.com/v1/audio-analysis/7xaaqSE7fcAjE6iAl0REBW,132309.0,4.0
Me and You,Cold Hart,224813,cloud rap,0.613,0.614,1.0,-7.235,1.0,0.0439,0.0143,0.0,0.094,0.198,93.984,audio_features,3f1ChZHm6v4KdUaEW5y5qd,spotify:track:3f1ChZHm6v4KdUaEW5y5qd,https://api.spotify.com/v1/tracks/3f1ChZHm6v4KdUaEW5y5qd,https://api.spotify.com/v1/audio-analysis/3f1ChZHm6v4KdUaEW5y5qd,224813.0,4.0
Me and Your Mama,Childish Gambino,115873,atl hip hop,0.545,0.442,5.0,-12.111,1.0,0.0352,0.0104,0.0271,0.0664,0.242,118.073,audio_features,4AFsRbaLKRWo3dDtjDFA2V,spotify:track:4AFsRbaLKRWo3dDtjDFA2V,https://api.spotify.com/v1/tracks/4AFsRbaLKRWo3dDtjDFA2V,https://api.spotify.com/v1/audio-analysis/4AFsRbaLKRWo3dDtjDFA2V,379227.0,3.0
"Me, Myself & I",G-Eazy,496234,indie pop rap,0.756,0.674,0.0,-6.518,0.0,0.0959,0.0184,0.0,0.158,0.389,111.995,audio_features,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467.0,4.0
Mean It,Lauv,1642740,pop,0.747,0.45,7.0,-8.543,1.0,0.0919,0.0407,0.0,0.17,0.329,96.001,audio_features,6mXdCcFnPKQznj4CmMRmHC,spotify:track:6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/tracks/6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/audio-analysis/6mXdCcFnPKQznj4CmMRmHC,232853.0,4.0
Meant To Be,Ber,6526383,alt z,0.5,0.156,1.0,-11.472,1.0,0.0469,0.87,0.0,0.125,0.405,173.794,audio_features,0wxGIpOZbDR4RGy1sh3XhR,spotify:track:0wxGIpOZbDR4RGy1sh3XhR,https://api.spotify.com/v1/tracks/0wxGIpOZbDR4RGy1sh3XhR,https://api.spotify.com/v1/audio-analysis/0wxGIpOZbDR4RGy1sh3XhR,163227.0,4.0
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,4771777,dance pop,0.643,0.783,10.0,-6.458,1.0,0.0856,0.047,0.0,0.083,0.579,154.084,audio_features,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870.0,4.0
Meanwhile... In Genova,THE S.L.P.,473306,alternative dance,0.541,0.791,7.0,-5.843,1.0,0.0461,0.0141,0.00285,0.12,0.341,102.027,audio_features,4giWHgbPayWRvFe0JJUa8I,spotify:track:4giWHgbPayWRvFe0JJUa8I,https://api.spotify.com/v1/tracks/4giWHgbPayWRvFe0JJUa8I,https://api.spotify.com/v1/audio-analysis/4giWHgbPayWRvFe0JJUa8I,206067.0,4.0
Medieval,FINNEAS,171863,alt z,0.797,0.537,9.0,-5.937,1.0,0.039,0.754,5.49e-05,0.107,0.754,115.069,audio_features,3As49dIhYQCYViJiaxR4nF,spotify:track:3As49dIhYQCYViJiaxR4nF,https://api.spotify.com/v1/tracks/3As49dIhYQCYViJiaxR4nF,https://api.spotify.com/v1/audio-analysis/3As49dIhYQCYViJiaxR4nF,171863.0,4.0
Medley: Kehna Galat Galat / Halka Halka Suroor,Madhur Sharma,15002,desi pop,0.731,0.506,8.0,-8.579,1.0,0.037,0.484,0.0,0.0944,0.703,114.986,audio_features,4tMwHkxBwnGkts9mxFpwQy,spotify:track:4tMwHkxBwnGkts9mxFpwQy,https://api.spotify.com/v1/tracks/4tMwHkxBwnGkts9mxFpwQy,https://api.spotify.com/v1/audio-analysis/4tMwHkxBwnGkts9mxFpwQy,490435.0,4.0
Medusa,Eight8,119964,,0.628,0.448,2.0,-8.283,1.0,0.0341,0.427,0.00128,0.135,0.166,160.035,audio_features,1kpG94lvnLuxM03lttECDX,spotify:track:1kpG94lvnLuxM03lttECDX,https://api.spotify.com/v1/tracks/1kpG94lvnLuxM03lttECDX,https://api.spotify.com/v1/audio-analysis/1kpG94lvnLuxM03lttECDX,120354.0,4.0
Medusa,Kailee Morgue,5165408,alt z,0.914,0.427,3.0,-7.766,0.0,0.0537,0.567,0.013,0.0774,0.635,120.01,audio_features,131sUIJTuOwXZkzovJ1AGs,spotify:track:131sUIJTuOwXZkzovJ1AGs,https://api.spotify.com/v1/tracks/131sUIJTuOwXZkzovJ1AGs,https://api.spotify.com/v1/audio-analysis/131sUIJTuOwXZkzovJ1AGs,203027.0,4.0
Meet Me,Mickey Valen,2811548,dark r&b,0.46,0.698,7.0,-3.423,0.0,0.414,0.278,5.02e-05,0.306,0.318,144.113,audio_features,1DBra8wN9Gh9emkHot3FXk,spotify:track:1DBra8wN9Gh9emkHot3FXk,https://api.spotify.com/v1/tracks/1DBra8wN9Gh9emkHot3FXk,https://api.spotify.com/v1/audio-analysis/1DBra8wN9Gh9emkHot3FXk,193379.0,4.0
Meet Me At Our Spot,THE ANXIETY,49496,modern alternative pop,0.773,0.47,2.0,-7.93,1.0,0.0299,0.0153,0.000193,0.0851,0.399,94.995,audio_features,07MDkzWARZaLEdKxo6yArG,spotify:track:07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/tracks/07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/audio-analysis/07MDkzWARZaLEdKxo6yArG,162680.0,4.0
Meet Me At Our Spot - Live,THE ANXIETY,48680,modern alternative pop,0.694,0.475,2.0,-7.035,1.0,0.0345,0.159,3.9e-06,0.103,0.391,94.987,audio_features,3BrWLBC4WYx393yRUOlTih,spotify:track:3BrWLBC4WYx393yRUOlTih,https://api.spotify.com/v1/tracks/3BrWLBC4WYx393yRUOlTih,https://api.spotify.com/v1/audio-analysis/3BrWLBC4WYx393yRUOlTih,147829.0,4.0
"Mehbooba Mehbooba - From “Sholay Songs And Dialogues, Vol. 2” Soundtrack",R. D. Burman,118340,chutney,0.54,0.479,3.0,-10.44,1.0,0.0353,0.979,0.578,0.161,0.396,111.338,audio_features,6966cgOPA1kF13BIoNXp24,spotify:track:6966cgOPA1kF13BIoNXp24,https://api.spotify.com/v1/tracks/6966cgOPA1kF13BIoNXp24,https://api.spotify.com/v1/audio-analysis/6966cgOPA1kF13BIoNXp24,230600.0,4.0
Mehndi Laga Ke Rakhna,Lata Mangeshkar,74063,classic bollywood,0.569,0.827,2.0,-7.586,0.0,0.11,0.777,2.8e-06,0.37,0.882,98.4,audio_features,2UXqAinFTSFA3Y0nlWPHQn,spotify:track:2UXqAinFTSFA3Y0nlWPHQn,https://api.spotify.com/v1/tracks/2UXqAinFTSFA3Y0nlWPHQn,https://api.spotify.com/v1/audio-analysis/2UXqAinFTSFA3Y0nlWPHQn,286695.0,4.0
Melancholy,Jisatsu,499764,anime lo-fi,0.48,0.0419,1.0,-29.08,1.0,0.0356,0.981,0.905,0.365,0.107,85.008,audio_features,3Uuf5AEoI5KoDqYPcITpWT,spotify:track:3Uuf5AEoI5KoDqYPcITpWT,https://api.spotify.com/v1/tracks/3Uuf5AEoI5KoDqYPcITpWT,https://api.spotify.com/v1/audio-analysis/3Uuf5AEoI5KoDqYPcITpWT,166588.0,4.0
Melaton,Beatmund Noise,225098,,0.557,0.183,0.0,-22.948,1.0,0.0357,0.571,0.915,0.111,0.0362,104.515,audio_features,2PTad9Jgy0KXEAWjetilpJ,spotify:track:2PTad9Jgy0KXEAWjetilpJ,https://api.spotify.com/v1/tracks/2PTad9Jgy0KXEAWjetilpJ,https://api.spotify.com/v1/audio-analysis/2PTad9Jgy0KXEAWjetilpJ,112550.0,4.0
Melody,Cadmium,1782150,,0.364,0.466,9.0,-10.524,1.0,0.0889,0.245,2.75e-06,0.0905,0.534,84.226,audio_features,6zlw2AqqtIjmRFksb3cmN3,spotify:track:6zlw2AqqtIjmRFksb3cmN3,https://api.spotify.com/v1/tracks/6zlw2AqqtIjmRFksb3cmN3,https://api.spotify.com/v1/audio-analysis/6zlw2AqqtIjmRFksb3cmN3,220235.0,4.0
Melody of Love,Hot Chip,258601,alternative dance,0.526,0.699,4.0,-9.222,0.0,0.0362,0.0584,2.56e-06,0.0555,0.141,129.942,audio_features,48q7Pc3Zm2nPPVJPsfG30B,spotify:track:48q7Pc3Zm2nPPVJPsfG30B,https://api.spotify.com/v1/tracks/48q7Pc3Zm2nPPVJPsfG30B,https://api.spotify.com/v1/audio-analysis/48q7Pc3Zm2nPPVJPsfG30B,258442.0,4.0
Meltdown,Johnny Stimson,12600,singer-songwriter pop,0.571,0.502,3.0,-7.159,0.0,0.137,0.247,2.49e-05,0.441,0.463,158.942,audio_features,3ka3EiIf8D2kffzcQkdwdp,spotify:track:3ka3EiIf8D2kffzcQkdwdp,https://api.spotify.com/v1/tracks/3ka3EiIf8D2kffzcQkdwdp,https://api.spotify.com/v1/audio-analysis/3ka3EiIf8D2kffzcQkdwdp,172831.0,4.0
Memories,Conan Gray,498972,bedroom pop,0.34,0.684,11.0,-6.306,1.0,0.044,0.00979,0.0,0.348,0.556,112.969,audio_features,5UXJzLFdBn6u9FJTCnoHrH,spotify:track:5UXJzLFdBn6u9FJTCnoHrH,https://api.spotify.com/v1/tracks/5UXJzLFdBn6u9FJTCnoHrH,https://api.spotify.com/v1/audio-analysis/5UXJzLFdBn6u9FJTCnoHrH,248819.0,4.0
